LAMMPS data file via write_data, version 2 Aug 2023, timestep = 6903, units = metal

216 atoms
1 atom types

-4.579699030585333 8.140444140579522 xlo xhi
-4.579699024859999 8.140444134859978 ylo yhi
-4.5796990306066325 8.140444140606624 zlo zhi

Masses

1 178.49

Atoms # charge

2 1 0 -3.0958775990040834 -3.3556375575087554 -1.311288174655556 0 0 0
4 1 0 -1.2494070963379351 -4.197071190952418 -3.4307686733642226 0 0 0
5 1 0 -3.1286747137886035 -2.1138537117746314 -4.1943498069599725 0 0 0
6 1 0 -1.335128828157662 -1.410421120877344 -1.48157884337173 0 0 0
8 1 0 -2.5901901737478377 -3.1171964604187816 -2.9022827183733844 0 0 0
97 1 0 -1.1434623409057347 -0.5990207590961565 -2.6756435963062533 0 0 0
3 1 0 8.065042594185236 -2.381040160556605 -4.470743858256617 -1 0 0
74 1 0 0.6361059910020055 -3.4918242719287163 -1.3370951369389474 0 0 0
76 1 0 3.280896110290782 -3.7925766848806117 -2.9755722161821514 0 0 0
77 1 0 -0.240917827068162 -1.7268806387070956 -3.152265188892783 0 0 0
78 1 0 3.397685905496526 -0.9398425697831376 -0.6435640943394483 0 0 0
80 1 0 1.3100897252386723 -3.3454415477057475 -2.6075813012126687 0 0 0
155 1 0 3.81624428625482 -2.793283699195551 -0.40694799166890405 0 0 0
83 1 0 0.09279133335820777 -2.025493064484814 -0.8591699638558894 0 0 0
146 1 0 5.3300142371168135 -3.196307981586301 -0.8363262933762496 0 0 0
148 1 0 7.739617013089241 -4.205263182209726 -3.8038506676763664 0 0 0
149 1 0 5.1402950082872945 -2.0137400116714725 -3.0015595908986574 0 0 0
150 1 0 7.22771247017932 -1.5978779827830336 -1.3045154315268506 0 0 0
152 1 0 5.761212191138531 -2.01468407103981 -1.618589445137876 0 0 0
175 1 0 5.304682578971299 -0.47486851606306235 -3.5403846716066436 0 0 0
147 1 0 4.673820475235862 -3.3221956641167054 -3.7734058591457136 0 0 0
31 1 0 -2.436573456858853 -0.6075997186109161 -4.525844928620852 0 0 0
39 1 0 -2.74166289980539 -0.4115068191097029 -0.413151910194685 0 0 0
26 1 0 -3.4728093025920708 0.1979681825441295 -1.7203092465318823 0 0 0
28 1 0 -1.9372828405615694 0.35764010603021923 -3.471264864971364 0 0 0
29 1 0 -3.563900237220275 2.594359812673604 -3.4454269894999507 0 0 0
30 1 0 -1.2445767889540371 2.9838537816557658 -1.593836149047433 0 0 0
32 1 0 -2.8269412720787073 1.3186624635099413 -2.919529826931198 0 0 0
107 1 0 -0.4321978581875001 1.3041648405985447 -0.589762846346833 0 0 0
55 1 0 -1.548264708652309 4.206412783292319 7.417993957783605 0 0 -1
121 1 0 -0.0011574190582166466 3.2896557383404357 -2.8196841829121566 0 0 0
169 1 0 3.4717274999920367 0.28917741361000093 -1.8581008091696813 0 0 0
98 1 0 0.1063364025283704 0.6988867743691101 -1.8714962559817052 0 0 0
100 1 0 2.3044396439766004 -0.010143420275054105 -3.1699738832478337 0 0 0
101 1 0 0.6957079273200977 2.1322784847212306 -3.826732256273481 0 0 0
102 1 0 3.3380895316720274 3.505863196453343 -0.7109598449849974 0 0 0
104 1 0 1.1802924745545447 0.9935984505422804 -2.930856225555601 0 0 0
127 1 0 2.3228610860667427 3.1428976787336103 -4.018792788886451 0 0 0
25 1 0 7.5721831975186795 0.09294927597644431 -1.8105808179883796 -1 0 0
193 1 0 4.27053331317849 4.339360495796011 -2.3536571403419986 0 0 0
170 1 0 4.340555688196332 1.0295541288437935 -0.9264553378980476 0 0 0
172 1 0 6.018737042496538 0.5000515099400955 -2.382929499239042 0 0 0
173 1 0 4.928290839904191 2.62604055744605 -3.290143884962859 0 0 0
174 1 0 6.260718408079276 2.3720101580643007 -0.6683826763186502 0 0 0
176 1 0 5.409595723135238 1.730854197067674 -2.0078010741459997 0 0 0
207 1 0 6.006073726846013 4.191884826414603 -0.2442297696532254 0 0 0
35 1 0 7.5397945191733005 2.1501999808194396 0.16397541677371752 -1 0 0
