LAMMPS data file via write_data, version 15 Jun 2023, timestep = 6270, units = metal

216 atoms
1 atom types

-3.9494769533107563 7.510222063310757 xlo xhi
-3.949476953310757 7.510222063310756 ylo yhi
-3.949476953310759 7.510222063310758 zlo zhi

Masses

1 12.011

Atoms # charge

8 1 0 -2.1018424789347345 -2.3621684171363224 -2.026471057114843 0 0 0
4 1 0 -1.411640568317761 -3.0549010204821707 -3.1949090136777203 0 0 0
80 1 0 1.4452459827317359 -2.825271251910765 -2.3907999001242475 0 0 0
76 1 0 2.8856264114830292 -2.7176991952371976 -2.8677184933493187 0 0 0
147 1 0 3.574578126870091 -2.425800369887902 7.45504293299892 0 0 -1
3 1 0 6.928209283550891 -2.522684693499077 7.356449193430213 -1 0 -1
152 1 0 5.158733794286143 -2.2701229852850773 -2.3799655676190983 0 0 0
148 1 0 5.907733891829843 -2.9582518933742876 -3.343002410165644 0 0 0
5 1 0 -2.5392667755404603 -1.043530020835266 -2.8416155590548926 0 0 0
25 1 0 7.487333548325767 -0.7072027459914074 -2.5645419244605376 -1 0 0
77 1 0 0.4562796612133688 -1.83306936208349 -2.6965619377340744 0 0 0
97 1 0 -0.19583835045288023 -0.7631919070512856 -1.9713182425509017 0 0 0
100 1 0 2.7302513227468603 0.6346107139464277 -2.826462571698139 0 0 0
149 1 0 4.733563122519732 -0.912709715368965 -2.5992704731905345 0 0 0
169 1 0 3.523762512949296 -0.28346565909099963 -1.9637471779049 0 0 0
172 1 0 6.7664631982444385 0.28977537766720474 -3.492599325020091 0 0 0
175 1 0 5.386946215282976 -0.09464930068498134 -3.691548539092899 0 0 0
32 1 0 -1.8643320833817159 1.180898265291364 -2.2575697094504967 0 0 0
29 1 0 -1.8893830379886474 2.386326254031121 -2.918012567073452 0 0 0
28 1 0 -0.6209719536159537 0.4954533130211738 -2.587943323760875 0 0 0
99 1 0 0.06920003891015458 1.2184720029355622 -3.7192706585531656 0 0 0
101 1 0 0.8237695163867302 2.087837243282368 -2.730146842344556 0 0 0
104 1 0 2.06951162987171 1.7181305066333108 -2.3120636935179126 0 0 0
171 1 0 3.982312826208754 1.9360368395302796 -3.9441133147938405 0 0 0
