LAMMPS data file via write_data, version 15 Jun 2023, timestep = 6270, units = metal

216 atoms
1 atom types

-3.8655404607560326 7.426285570756034 xlo xhi
-3.8655404607560335 7.426285570756033 ylo yhi
-3.865540460756036 7.426285570756035 zlo zhi

Masses

1 12.011

Atoms # charge

8 1 0 -1.719506160102918 -1.8415090639438816 -2.2448009915992038 0 0 0
1 1 0 -3.6481288548122217 -3.7577398286002337 -2.0112706734048906 0 0 0
7 1 0 -1.8632816154678618 -3.7450752869423787 7.411461243177519 0 0 -1
4 1 0 -1.2949262326513722 -3.2220247081650073 -2.6561878308536095 0 0 0
73 1 0 -0.26616514823206083 7.2588166580671345 -1.8927976820183823 0 -1 0
76 1 0 2.623668471359464 -2.5713786304846744 -2.758354444525046 0 0 0
148 1 0 6.565123156857767 -2.9037369336714023 -2.4819928303550025 0 0 0
152 1 0 5.499535286563865 -2.0464815932962583 -2.365399338705566 0 0 0
5 1 0 -2.3510555987065844 -0.7613434240595138 -2.9595882455623013 0 0 0
25 1 0 -3.6234695371953136 -0.24391470758377443 -2.5163300207938004 0 0 0
97 1 0 0.3026746965924918 -0.18738869192409924 -2.1357273281356726 0 0 0
77 1 0 0.7426280720519438 -0.7657740845374286 -3.3065028004882993 0 0 0
100 1 0 2.7301639628457677 0.51096718930624 -2.5589984279539753 0 0 0
103 1 0 2.118778725387089 -0.34922226099210807 -3.5823188962354493 0 0 0
149 1 0 5.1105420377773045 -0.7105903866311825 -2.9236044389590066 0 0 0
169 1 0 3.9588157947476184 -0.12526393581000983 -2.4847708527288646 0 0 0
172 1 0 7.022197092129248 0.7058758272280974 -3.317077980257465 0 0 0
29 1 0 -2.5947835567808424 2.5065505283554703 -3.317863083592643 0 0 0
32 1 0 -1.654099265044691 1.927874598369275 -2.387919923706789 0 0 0
28 1 0 -0.8993522609138167 1.0749365166606921 -3.3138202928428955 0 0 0
99 1 0 0.43919101320190634 1.6604691469656068 -3.6496382775694407 0 0 0
104 1 0 2.2710203653874457 1.4685108079910245 -1.7878127324512185 0 0 0
101 1 0 0.9607399256152309 2.942477126075654 -3.1367411506025595 0 0 0
173 1 0 4.511155314445232 2.759602747585059 -2.5560525210308027 0 0 0
176 1 0 5.514168665206388 2.1000484691220382 -1.7494985139665884 0 0 0
27 1 0 7.41527136738938 1.9963505284581595 -3.5620771218538967 -1 0 0
52 1 0 -0.33602504253124277 4.897827297216486 -3.0418722544133523 0 0 0
121 1 0 0.27635315853551745 3.9220845643827547 -2.250894608552388 0 0 0
124 1 0 2.808828321302256 4.719981721127493 -2.870004620593054 0 0 0
127 1 0 2.263715352721243 3.534604524037392 -3.6349773976793966 0 0 0
193 1 0 3.871478266586588 3.976798481811022 -2.0795363294190548 0 0 0
49 1 0 7.245544115048092 3.8383684061242622 -1.8010811417907289 -1 0 0
196 1 0 6.345251348205195 4.679035029015832 -2.5367248782383145 0 0 0
199 1 0 5.911085400366132 4.212724710371811 7.398065212271546 0 0 -1
53 1 0 -3.150921998421009 6.281131200554535 -2.5319262960751923 0 0 0
56 1 0 -2.2506812635192133 5.52091811929769 -1.6599351422411006 0 0 0
125 1 0 0.8412795465370193 6.635131375375106 -2.6821988093992024 0 0 0
128 1 0 1.663898549264526 5.544995901633479 -2.4433747041360068 0 0 0
145 1 0 4.106266153232843 7.372921672873689 -1.6791948613342957 0 -1 0
197 1 0 4.475538523210683 6.817821982263576 -3.014347561907968 0 0 0
195 1 0 3.443964921786492 6.048939815503392 -3.6000469970963347 0 0 0
200 1 0 5.99696330355735 5.673620956832696 -1.7474869080747468 0 0 0
2 1 0 -3.050130603359345 -3.116026476737622 -0.8150646728064057 0 0 0
15 1 0 -2.224260000514347 -3.72584727215664 0.13031190547415017 0 0 0
11 1 0 -3.7258459476441455 -1.947533626480335 -0.7332335900933526 0 0 0
83 1 0 -0.2653340040414287 -2.0660612341355216 -0.1495980084922457 0 0 0
74 1 0 0.5148816054990668 -2.850956356351328 -1.1803449861604975 0 0 0
80 1 0 1.8220842292131154 -2.192802330217477 -1.6557921153596191 0 0 0
146 1 0 4.417141717843886 -2.4905233608971837 -1.5048374831108338 0 0 0
39 1 0 -2.267698996839418 -0.5543701809678798 -0.14800560733862111 0 0 0
6 1 0 -1.437261333796168 -1.411157172140424 -0.8961919699479264 0 0 0
98 1 0 0.47488519755880176 0.44637956912037513 -0.8917296296201762 0 0 0
78 1 0 2.390409401052156 -1.1544690553342272 -0.7927081421517008 0 0 0
111 1 0 1.7172573022782132 0.02464149936927562 -0.19442270963288344 0 0 0
155 1 0 3.7183264956680846 -1.5713266426148573 -0.533087355480387 0 0 0
150 1 0 7.060672138603738 -0.824537397384796 -1.1958822001313174 0 0 0
183 1 0 6.177433716690909 0.05341109673354971 -0.3899051389553154 0 0 0
26 1 0 -2.804105058197609 0.6623387716290079 -0.6619042260716181 0 0 0
30 1 0 -1.3771537753704308 2.239474099583134 -1.0533324691349044 0 0 0
107 1 0 -0.5317641874148413 1.2992041876195737 -0.3641095112185613 0 0 0
102 1 0 2.3505281908391797 2.3019262256937045 -0.7694873731259078 0 0 0
179 1 0 3.461459028489738 2.295736575471972 0.048359966395801646 0 0 0
170 1 0 5.4501633058581005 0.9334841313278215 -1.1164053811179544 0 0 0
35 1 0 -3.4567758631989483 1.5671724565876533 -1.2570819520287393 0 0 0
174 1 0 6.88373181686694 2.502671134399762 -1.582066550959865 0 0 0
50 1 0 -2.856095184052539 4.202990557158502 -1.1853228176976258 0 0 0
63 1 0 -2.2518448337856123 3.1972771866057803 -0.3300138985378398 0 0 0
122 1 0 0.509953603560934 4.083241855183703 -0.885455443525474 0 0 0
135 1 0 1.2785849998092544 3.077925385560622 -0.23004855972012717 0 0 0
194 1 0 4.194204979924456 4.371709317088275 -0.7455313237398493 0 0 0
207 1 0 5.349313052051364 4.031615275996069 -0.04488409161881535 0 0 0
59 1 0 -3.8450560496499984 5.998066121284472 0.12318504624495086 0 0 0
54 1 0 -0.9285939750357848 6.00533498928219 -1.3133046251512472 0 0 0
131 1 0 -0.012064923851608178 5.371909693332659 -0.31480212540039076 0 0 0
87 1 0 2.053539602410676 7.152321682640894 -0.1522846202044179 0 -1 0
133 1 0 0.8977295618365355 6.498290401870605 -0.28818421347132706 0 0 0
203 1 0 3.342834120552629 5.3168043417964554 -0.11557891671981846 0 0 0
126 1 0 3.269590636797556 6.631916692460196 -0.7650151393783213 0 0 0
159 1 0 5.536979234149638 7.01616410969155 0.23803403992989836 0 -1 0
198 1 0 6.292970862822329 6.259443097656728 -0.6148259456420968 0 0 0
10 1 0 -3.0116212073215913 -3.082651623384179 2.501732518275996 0 0 0
16 1 0 -2.680000265993013 -1.9990777915189295 1.8140132496884318 0 0 0
12 1 0 -0.9870258342323255 -3.1574845747779254 0.7050882904002567 0 0 0
81 1 0 -0.4280457384990748 -3.5398886218780157 1.9207221959589669 0 0 0
82 1 0 0.8614725680564268 -3.17880732381553 2.380702974998071 0 0 0
84 1 0 2.4306853057593125 -3.2865474545260023 0.9802136510988984 0 0 0
88 1 0 1.474187246890195 -2.1947517861046917 1.519840640715178 0 0 0
153 1 0 3.519078222324705 7.235978874407813 1.8448513822319015 0 -1 0
156 1 0 6.045187119921676 -3.1418542332448296 1.1037011448965348 0 0 0
160 1 0 5.252393550843705 -2.0220388053089935 1.2222902269371794 0 0 0
9 1 0 7.071888088867548 -3.7091664871929204 2.0710766145138413 -1 0 0
13 1 0 -2.892316977156021 -0.9257471992745416 1.0444901967843672 0 0 0
33 1 0 7.386698978272339 -0.07924671924884041 1.6834349331041398 -1 0 0
14 1 0 -0.8551661732256988 -0.4886570380226978 2.939210640077625 0 0 0
105 1 0 -0.3894775482721511 -0.15841858655580543 1.6105194473385938 0 0 0
85 1 0 0.39695690332288347 -1.2637616256706985 0.9867288611759335 0 0 0
108 1 0 2.351843882401198 0.5626702246331305 1.0487584781838857 0 0 0
157 1 0 4.144740501203217 -1.3206427777798773 0.8163506612121179 0 0 0
177 1 0 3.1120366963335613 -0.5891092169844905 1.6034794474610496 0 0 0
180 1 0 6.168895039866837 0.3115794402674208 1.00248236378651 0 0 0
34 1 0 -3.307323477398599 0.5677333190533309 2.8316799089595426 0 0 0
40 1 0 -1.6553719164504308 2.1074349889768254 1.6255301683337668 0 0 0
36 1 0 -0.859531594187271 1.1035832430477734 0.9838585636276331 0 0 0
109 1 0 1.1695486484717064 2.897358964028262 1.1973649696284152 0 0 0
112 1 0 2.1561458074307387 1.8951374890762267 1.6884315495041884 0 0 0
181 1 0 4.349595429252889 1.7509867628313893 0.8043315798632493 0 0 0
184 1 0 4.958376045343058 0.8881894553706866 1.643333484151726 0 0 0
37 1 0 -2.8182574818342685 2.860379950026079 1.0016590304773176 0 0 0
58 1 0 -2.4196128039411753 4.804801618962399 2.7145990219734637 0 0 0
129 1 0 0.27094350570972203 3.559298690373442 2.047484321618054 0 0 0
130 1 0 0.5239442439477076 4.893651274194271 2.4630595913991895 0 0 0
132 1 0 2.8752015140115343 4.957418831304647 1.1310899734900186 0 0 0
201 1 0 3.6923460411398112 4.147305634498432 1.8152895262908864 0 0 0
202 1 0 4.619934092378862 3.8080727332817723 2.558217634543958 0 0 0
57 1 0 7.162975383111982 3.1638642945744655 1.5512340044726187 -1 0 0
204 1 0 6.125573750818458 4.256344966513133 1.0594627976796138 0 0 0
182 1 0 6.625148768334635 2.6083348577364243 2.8799545968174662 0 0 0
